"id","sku","name","price","stock","category_id"
"608","SKU-608","Item 608","579.20","25","33"
"609","SKU-609","Item 609","324.37","63","35"
"610","SKU-610","Item 610","454.06","13","36"
"611","SKU-611","Item 611","269.15","30","24"
"612","SKU-612","Item 612","318.38","56","41"
"613","SKU-613","Item 613","330.50","44","29"
"614","SKU-614","Item 614","552.13","81","48"
"615","SKU-615","Item 615","608.86","72","33"
"616","SKU-616","Item 616","282.95","21","30"
"617","SKU-617","Item 617","776.62","2","36"
"618","SKU-618","Item 618","778.10","76","46"
"619","SKU-619","Item 619","294.76","46","18"
"620","SKU-620","Item 620","812.50","24","16"
"621","SKU-621","Item 621","428.47","89","34"
"622","SKU-622","Item 622","675.87","78","9"
"623","SKU-623","Item 623","273.48","88","28"
"624","SKU-624","Item 624","987.78","94","25"
"625","SKU-625","Item 625","944.06","19","29"
"626","SKU-626","Item 626","221.42","44","38"
"627","SKU-627","Item 627","412.02","12","42"
"628","SKU-628","Item 628","303.44","23","47"
"629","SKU-629","Item 629","421.23","66","10"
"630","SKU-630","Item 630","748.07","7","9"
"631","SKU-631","Item 631","681.57","86","39"
"632","SKU-632","Item 632","925.73","30","28"
"633","SKU-633","Item 633","150.51","59","11"
"634","SKU-634","Item 634","177.94","16","7"
"635","SKU-635","Item 635","550.81","57","48"
"636","SKU-636","Item 636","635.29","73","32"
"637","SKU-637","Item 637","947.70","32","38"
"638","SKU-638","Item 638","519.47","89","22"
"639","SKU-639","Item 639","611.90","36","3"
"640","SKU-640","Item 640","338.66","50","4"
"641","SKU-641","Item 641","12.98","77","42"
"642","SKU-642","Item 642","791.29","49","49"
"643","SKU-643","Item 643","17.15","76","32"
"644","SKU-644","Item 644","788.40","56","23"
"645","SKU-645","Item 645","813.96","100","3"
"646","SKU-646","Item 646","321.68","93","21"
"647","SKU-647","Item 647","889.07","98","47"
"648","SKU-648","Item 648","473.24","76","12"
"649","SKU-649","Item 649","388.44","97","25"
"650","SKU-650","Item 650","526.60","8","21"
"651","SKU-651","Item 651","231.86","60","33"
"652","SKU-652","Item 652","542.47","21","33"
"653","SKU-653","Item 653","533.21","3","19"
"654","SKU-654","Item 654","728.73","29","47"
"655","SKU-655","Item 655","192.18","1","42"
"656","SKU-656","Item 656","619.04","89","27"
"657","SKU-657","Item 657","472.17","68","7"
"658","SKU-658","Item 658","456.11","52","12"
"659","SKU-659","Item 659","298.75","1","11"
"660","SKU-660","Item 660","968.54","75","7"
"661","SKU-661","Item 661","781.94","1","48"
"662","SKU-662","Item 662","305.50","52","5"
"663","SKU-663","Item 663","542.40","63","40"
"664","SKU-664","Item 664","888.03","1","44"
"665","SKU-665","Item 665","187.47","18","16"
"666","SKU-666","Item 666","917.66","19","43"
"667","SKU-667","Item 667","937.35","1","23"
"668","SKU-668","Item 668","562.90","94","11"
"669","SKU-669","Item 669","199.76","8","22"
"670","SKU-670","Item 670","623.47","4","6"
"671","SKU-671","Item 671","379.70","84","32"
"672","SKU-672","Item 672","784.30","63","45"
"673","SKU-673","Item 673","397.12","9","50"
"674","SKU-674","Item 674","395.50","9","42"
"675","SKU-675","Item 675","982.88","18","10"
"676","SKU-676","Item 676","862.40","14","46"
"677","SKU-677","Item 677","469.79","23","19"
"678","SKU-678","Item 678","179.31","21","42"
"679","SKU-679","Item 679","42.28","19","3"
"680","SKU-680","Item 680","605.80","65","28"
"681","SKU-681","Item 681","375.20","38","12"
"682","SKU-682","Item 682","186.75","78","27"
"683","SKU-683","Item 683","966.61","89","6"
"684","SKU-684","Item 684","706.94","65","12"
"685","SKU-685","Item 685","53.15","39","1"
"686","SKU-686","Item 686","339.80","99","1"
"687","SKU-687","Item 687","998.34","32","5"
"688","SKU-688","Item 688","33.00","44","20"
"689","SKU-689","Item 689","926.02","26","4"
"690","SKU-690","Item 690","691.22","40","25"
"691","SKU-691","Item 691","860.30","82","1"
"692","SKU-692","Item 692","593.49","70","1"
"693","SKU-693","Item 693","194.29","16","38"
"694","SKU-694","Item 694","642.53","81","28"
"695","SKU-695","Item 695","255.41","20","13"
"696","SKU-696","Item 696","810.10","60","34"
"697","SKU-697","Item 697","39.79","7","2"
"698","SKU-698","Item 698","56.51","68","31"
"699","SKU-699","Item 699","140.61","52","15"
"700","SKU-700","Item 700","42.85","9","18"
"701","SKU-701","Item 701","831.75","42","16"
"702","SKU-702","Item 702","309.64","2","12"
"703","SKU-703","Item 703","220.84","26","44"
"704","SKU-704","Item 704","599.79","40","11"
"705","SKU-705","Item 705","196.22","32","38"
"706","SKU-706","Item 706","476.74","85","14"
"707","SKU-707","Item 707","894.41","34","24"
"708","SKU-708","Item 708","769.80","20","12"
"709","SKU-709","Item 709","381.16","54","16"
"710","SKU-710","Item 710","816.22","26","10"
"711","SKU-711","Item 711","223.36","33","45"
"712","SKU-712","Item 712","113.21","42","46"
"713","SKU-713","Item 713","263.19","64","2"
"714","SKU-714","Item 714","173.16","25","26"
"715","SKU-715","Item 715","29.81","38","19"
"716","SKU-716","Item 716","292.75","90","46"
"717","SKU-717","Item 717","804.95","1","4"
"718","SKU-718","Item 718","953.32","66","20"
"719","SKU-719","Item 719","454.25","54","21"
"720","SKU-720","Item 720","465.66","33","33"
"721","SKU-721","Item 721","467.37","64","16"
"722","SKU-722","Item 722","347.30","19","48"
"723","SKU-723","Item 723","818.72","71","49"
"724","SKU-724","Item 724","831.86","62","45"
"725","SKU-725","Item 725","269.69","99","38"
"726","SKU-726","Item 726","331.46","74","42"
"727","SKU-727","Item 727","579.41","70","12"
"728","SKU-728","Item 728","371.04","70","43"
"729","SKU-729","Item 729","460.61","85","21"
"730","SKU-730","Item 730","494.90","49","27"
"731","SKU-731","Item 731","365.91","87","46"
"732","SKU-732","Item 732","934.64","1","20"
"733","SKU-733","Item 733","174.93","44","24"
"734","SKU-734","Item 734","918.90","26","5"
"735","SKU-735","Item 735","437.46","90","39"
"736","SKU-736","Item 736","655.52","22","30"
"737","SKU-737","Item 737","258.85","17","15"
"738","SKU-738","Item 738","313.80","3","4"
"739","SKU-739","Item 739","58.22","46","38"
"740","SKU-740","Item 740","584.66","93","14"
"741","SKU-741","Item 741","157.65","37","48"
"742","SKU-742","Item 742","531.18","10","18"
"743","SKU-743","Item 743","223.56","51","25"
"744","SKU-744","Item 744","936.00","29","49"
"745","SKU-745","Item 745","721.26","36","36"
"746","SKU-746","Item 746","413.67","26","25"
"747","SKU-747","Item 747","986.20","10","18"
"748","SKU-748","Item 748","516.75","28","46"
"749","SKU-749","Item 749","956.48","3","11"
"750","SKU-750","Item 750","655.80","14","9"
"751","SKU-751","Item 751","99.02","46","16"
"752","SKU-752","Item 752","686.93","20","47"
"753","SKU-753","Item 753","539.00","10","37"
"754","SKU-754","Item 754","713.97","62","41"
"755","SKU-755","Item 755","103.43","33","45"
"756","SKU-756","Item 756","353.37","60","40"
"757","SKU-757","Item 757","776.64","97","50"
"758","SKU-758","Item 758","376.03","83","11"
"759","SKU-759","Item 759","664.64","89","14"
"760","SKU-760","Item 760","584.22","26","33"
"761","SKU-761","Item 761","355.28","69","12"
"762","SKU-762","Item 762","473.78","67","40"
"763","SKU-763","Item 763","375.20","16","11"
"764","SKU-764","Item 764","228.40","96","45"
"765","SKU-765","Item 765","753.32","33","45"
"766","SKU-766","Item 766","351.19","16","41"
"767","SKU-767","Item 767","396.00","79","36"
"768","SKU-768","Item 768","406.23","3","48"
"769","SKU-769","Item 769","243.48","14","47"
"770","SKU-770","Item 770","438.92","97","36"
"771","SKU-771","Item 771","354.82","20","40"
"772","SKU-772","Item 772","524.78","43","21"
"773","SKU-773","Item 773","407.47","1","50"
"774","SKU-774","Item 774","49.77","41","20"
"775","SKU-775","Item 775","940.20","48","3"
"776","SKU-776","Item 776","71.86","40","24"
"777","SKU-777","Item 777","258.73","71","27"
"778","SKU-778","Item 778","115.25","22","44"
"779","SKU-779","Item 779","668.07","61","30"
"780","SKU-780","Item 780","387.82","24","34"
"781","SKU-781","Item 781","978.35","86","44"
"782","SKU-782","Item 782","75.64","18","6"
"783","SKU-783","Item 783","661.58","45","28"
"784","SKU-784","Item 784","303.06","89","36"
"785","SKU-785","Item 785","858.23","95","30"
"786","SKU-786","Item 786","745.85","29","1"
"787","SKU-787","Item 787","72.63","5","17"
"788","SKU-788","Item 788","504.87","90","16"
"789","SKU-789","Item 789","456.62","82","14"
"790","SKU-790","Item 790","665.76","54","29"
"791","SKU-791","Item 791","680.70","64","7"
"792","SKU-792","Item 792","226.38","20","50"
"793","SKU-793","Item 793","231.68","70","27"
"794","SKU-794","Item 794","193.10","61","49"
"795","SKU-795","Item 795","570.90","29","7"
"796","SKU-796","Item 796","47.23","93","10"
"797","SKU-797","Item 797","112.14","72","15"
"798","SKU-798","Item 798","765.88","21","32"
"799","SKU-799","Item 799","306.76","60","44"
"800","SKU-800","Item 800","13.47","68","7"
"801","SKU-801","Item 801","536.97","33","19"
"802","SKU-802","Item 802","360.66","46","33"
"803","SKU-803","Item 803","815.18","34","6"
"804","SKU-804","Item 804","329.78","82","28"
"805","SKU-805","Item 805","53.17","60","24"
"806","SKU-806","Item 806","446.11","75","41"
"807","SKU-807","Item 807","751.68","14","32"
"808","SKU-808","Item 808","630.33","72","3"
"809","SKU-809","Item 809","291.94","66","24"
"810","SKU-810","Item 810","702.94","77","5"
"811","SKU-811","Item 811","959.67","72","34"
"812","SKU-812","Item 812","843.79","28","23"
"813","SKU-813","Item 813","878.11","91","38"
"814","SKU-814","Item 814","705.70","55","1"
"815","SKU-815","Item 815","897.16","53","23"
"816","SKU-816","Item 816","410.20","95","23"
"817","SKU-817","Item 817","886.42","49","13"
"818","SKU-818","Item 818","209.77","55","35"
"819","SKU-819","Item 819","995.40","51","49"
"820","SKU-820","Item 820","52.57","32","18"
"821","SKU-821","Item 821","511.62","22","1"
"822","SKU-822","Item 822","639.83","80","43"
"823","SKU-823","Item 823","171.44","24","10"
"824","SKU-824","Item 824","292.90","20","49"
"825","SKU-825","Item 825","790.39","5","46"
"826","SKU-826","Item 826","22.69","65","10"
"827","SKU-827","Item 827","311.89","36","21"
"828","SKU-828","Item 828","628.41","15","29"
"829","SKU-829","Item 829","255.16","17","37"
"830","SKU-830","Item 830","129.81","25","12"
"831","SKU-831","Item 831","779.32","66","10"
"832","SKU-832","Item 832","424.49","41","48"
"833","SKU-833","Item 833","447.45","69","6"
"834","SKU-834","Item 834","634.37","100","31"
"835","SKU-835","Item 835","365.58","51","28"
"836","SKU-836","Item 836","653.67","71","34"
"837","SKU-837","Item 837","141.00","72","7"
"838","SKU-838","Item 838","484.76","17","37"
"839","SKU-839","Item 839","616.77","25","45"
"840","SKU-840","Item 840","830.77","88","21"
"841","SKU-841","Item 841","375.41","80","20"
"842","SKU-842","Item 842","629.26","36","30"
"843","SKU-843","Item 843","668.64","3","30"
"844","SKU-844","Item 844","182.99","35","27"
"845","SKU-845","Item 845","459.65","7","12"
"846","SKU-846","Item 846","567.89","68","30"
"847","SKU-847","Item 847","640.57","48","35"
"848","SKU-848","Item 848","701.26","64","34"
"849","SKU-849","Item 849","652.60","47","49"
"850","SKU-850","Item 850","876.93","58","25"
"851","SKU-851","Item 851","793.41","68","2"
"852","SKU-852","Item 852","889.88","62","34"
"853","SKU-853","Item 853","977.46","34","34"
"854","SKU-854","Item 854","370.06","61","42"
"855","SKU-855","Item 855","639.89","30","33"
"856","SKU-856","Item 856","710.88","47","14"
"857","SKU-857","Item 857","220.66","28","14"
"858","SKU-858","Item 858","834.45","32","16"
"859","SKU-859","Item 859","985.44","64","34"
"860","SKU-860","Item 860","731.33","75","29"
"861","SKU-861","Item 861","469.67","71","2"
"862","SKU-862","Item 862","214.61","24","41"
"863","SKU-863","Item 863","390.78","32","49"
"864","SKU-864","Item 864","870.37","70","44"
"865","SKU-865","Item 865","622.38","46","4"
"866","SKU-866","Item 866","707.12","69","21"
"867","SKU-867","Item 867","559.73","77","29"
"868","SKU-868","Item 868","457.46","3","36"
"869","SKU-869","Item 869","520.56","28","48"
"870","SKU-870","Item 870","932.46","79","39"
"871","SKU-871","Item 871","408.82","8","4"
"872","SKU-872","Item 872","684.62","81","29"
"873","SKU-873","Item 873","217.85","14","32"
"874","SKU-874","Item 874","18.23","31","21"
"875","SKU-875","Item 875","199.75","67","13"
"876","SKU-876","Item 876","556.24","43","30"
"877","SKU-877","Item 877","20.64","1","22"
"878","SKU-878","Item 878","354.05","100","2"
"879","SKU-879","Item 879","926.10","7","32"
"880","SKU-880","Item 880","481.45","97","49"
"881","SKU-881","Item 881","975.90","53","4"
"882","SKU-882","Item 882","767.69","63","27"
"883","SKU-883","Item 883","571.07","7","37"
"884","SKU-884","Item 884","265.42","85","26"
"885","SKU-885","Item 885","895.78","43","22"
"886","SKU-886","Item 886","209.36","34","46"
"887","SKU-887","Item 887","402.55","88","7"
"888","SKU-888","Item 888","375.94","46","42"
"889","SKU-889","Item 889","296.28","20","36"
"890","SKU-890","Item 890","873.97","82","35"
"891","SKU-891","Item 891","180.99","88","25"
"892","SKU-892","Item 892","831.56","72","16"
"893","SKU-893","Item 893","521.46","72","33"
"894","SKU-894","Item 894","718.57","2","41"
"895","SKU-895","Item 895","122.95","82","29"
"896","SKU-896","Item 896","107.08","8","23"
"897","SKU-897","Item 897","275.44","86","41"
"898","SKU-898","Item 898","371.21","77","13"
"899","SKU-899","Item 899","918.17","76","30"
"900","SKU-900","Item 900","753.70","39","8"
"901","SKU-901","Item 901","574.26","39","48"
"902","SKU-902","Item 902","747.92","4","30"
"903","SKU-903","Item 903","555.61","46","40"
"904","SKU-904","Item 904","293.88","46","35"
"905","SKU-905","Item 905","486.29","40","37"
"906","SKU-906","Item 906","736.15","95","5"
"907","SKU-907","Item 907","878.65","97","31"
"908","SKU-908","Item 908","296.63","3","9"
"909","SKU-909","Item 909","941.17","38","18"
"910","SKU-910","Item 910","694.45","9","27"
"911","SKU-911","Item 911","298.28","87","16"
"912","SKU-912","Item 912","770.23","71","15"
"913","SKU-913","Item 913","688.04","1","33"
"914","SKU-914","Item 914","201.78","44","2"
"915","SKU-915","Item 915","569.05","80","33"
"916","SKU-916","Item 916","614.11","6","28"
"917","SKU-917","Item 917","606.79","68","9"
"918","SKU-918","Item 918","452.50","89","36"
"919","SKU-919","Item 919","147.20","11","1"
"920","SKU-920","Item 920","731.23","49","9"
"921","SKU-921","Item 921","407.22","30","3"
"922","SKU-922","Item 922","465.22","28","39"
"923","SKU-923","Item 923","426.33","77","26"
"924","SKU-924","Item 924","165.84","24","45"
"925","SKU-925","Item 925","860.75","78","43"
"926","SKU-926","Item 926","213.67","61","45"
"927","SKU-927","Item 927","921.11","27","35"
"928","SKU-928","Item 928","269.27","28","39"
"929","SKU-929","Item 929","347.08","5","48"
"930","SKU-930","Item 930","869.86","28","15"
"931","SKU-931","Item 931","202.97","40","24"
"932","SKU-932","Item 932","572.02","99","47"
"933","SKU-933","Item 933","934.14","33","9"
"934","SKU-934","Item 934","572.47","68","24"
"935","SKU-935","Item 935","897.64","100","39"
"936","SKU-936","Item 936","632.31","61","29"
"937","SKU-937","Item 937","361.91","8","33"
"938","SKU-938","Item 938","342.79","71","48"
"939","SKU-939","Item 939","518.84","38","12"
"940","SKU-940","Item 940","144.29","80","35"
"941","SKU-941","Item 941","401.88","10","34"
"942","SKU-942","Item 942","344.76","60","47"
"943","SKU-943","Item 943","340.13","16","24"
"944","SKU-944","Item 944","248.26","90","21"
"945","SKU-945","Item 945","957.63","80","44"
"946","SKU-946","Item 946","257.49","13","32"
"947","SKU-947","Item 947","136.92","99","6"
"948","SKU-948","Item 948","550.79","76","9"
"949","SKU-949","Item 949","144.52","57","27"
"950","SKU-950","Item 950","241.93","23","24"
"951","SKU-951","Item 951","781.92","17","24"
"952","SKU-952","Item 952","323.31","97","40"
"953","SKU-953","Item 953","970.33","56","35"
"954","SKU-954","Item 954","347.87","82","24"
"955","SKU-955","Item 955","648.50","73","23"
"956","SKU-956","Item 956","213.10","44","28"
"957","SKU-957","Item 957","900.14","36","30"
"958","SKU-958","Item 958","449.82","12","48"
"959","SKU-959","Item 959","430.22","67","17"
"960","SKU-960","Item 960","513.17","65","17"
"961","SKU-961","Item 961","676.80","50","31"
"962","SKU-962","Item 962","431.20","93","1"
"963","SKU-963","Item 963","97.86","45","22"
"964","SKU-964","Item 964","674.11","98","45"
"965","SKU-965","Item 965","313.18","97","25"
"966","SKU-966","Item 966","239.91","75","32"
"967","SKU-967","Item 967","156.32","95","50"
"968","SKU-968","Item 968","464.63","68","41"
"969","SKU-969","Item 969","265.68","20","22"
"970","SKU-970","Item 970","561.03","68","34"
"971","SKU-971","Item 971","710.82","50","29"
"972","SKU-972","Item 972","786.87","53","21"
"973","SKU-973","Item 973","651.90","14","31"
"974","SKU-974","Item 974","962.03","50","28"
"975","SKU-975","Item 975","249.18","19","19"
"976","SKU-976","Item 976","358.77","26","12"
"977","SKU-977","Item 977","629.83","59","43"
"978","SKU-978","Item 978","503.70","79","46"
"979","SKU-979","Item 979","324.66","57","50"
"980","SKU-980","Item 980","741.04","56","6"
"981","SKU-981","Item 981","52.02","87","32"
"982","SKU-982","Item 982","549.56","95","46"
"983","SKU-983","Item 983","878.98","40","3"
"984","SKU-984","Item 984","101.81","64","49"
"985","SKU-985","Item 985","959.88","47","8"
"986","SKU-986","Item 986","463.57","57","12"
"987","SKU-987","Item 987","509.03","95","42"
"988","SKU-988","Item 988","879.02","87","18"
"989","SKU-989","Item 989","866.19","100","15"
"990","SKU-990","Item 990","950.91","20","9"
"991","SKU-991","Item 991","321.60","39","20"
"992","SKU-992","Item 992","367.78","10","25"
